증상,제품명,효능,복용법
관절염,부루펜정200밀리그램,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","성인은 류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에는 1회 1~3정(200~600 mg) 1일 3~4회 1일 최고 16정(3,200 mg)까지 복용할 수 있으며, 연소성 류마티양 관절염에는 1일 체중 kg당 30~40 mg을 3~4회 분할 복용, 경증 및 중등도의 동통이나 감기에는 성인 1회 1~2정(200~400 mg) 1일 3~4회 복용합니다."
관절염,아나프록스정,"이 약은 류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 건염(힘줄염), 급성통풍, 월경곤란증과 활액(윤활)낭염, 골격근장애(염좌(삠), 좌상(타박상), 외상(상처), 요천통(허리통증)), 수술후 동통(통증), 편두통, 발치(이를 뽑음)후 동통(통증)에 사용합니다.","성인은 류마티양 관절염, 골관절염, 강직성 척추염에는 1회 1~2정(275~550 mg) 1일 2회(12시간마다) 복용, 급성통풍에는 초회량(처음 복용량)으로 3정(825 mg) 복용하고 발작이 소실(없어짐)될 때까지 8시간 간격으로 1정(275 mg)을 복용, 골격근장애, 수술후 동통(통증), 발치(이를 뽑음)후 동통(통증), 월경곤란증, 건염(힘줄염), 활액(윤활)낭염에는 초회량(처음 복용량)으로 2정(550 mg)을 복용한 후 6~8시간간격으로 1정(275 mg)씩 복용하고 1일 총용량이 5정(1,375 mg)을 초과하지 않도록 합니다. 편두통에는 초회량(처음 복용량)으로 3정(825 mg)을 복용하고 필요하면 1일 1~2정(275~550 mg)을 더 복용할 수 있으며 초회량(처음 복용량)의 복용 30분 후에 복용하고 1일 총용량이 5정(1,375 mg)을 초과하지 않도록 합니다."
관절염,부루펜정400밀리그램,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에 성인은 1회 1/2정~1.5정(200~600 mg), 1일 3~4회 복용하며 1일 최고 3200 mg까지 복용할 수 있습니다. 연소성 류마티양 관절염에는 1일 체중 kg당 30-40 mg을 3~4회 분할하여 복용하며, 경증 및 중등도의 동통이나 감기에는 성인 1회 1/2정~1정(200~400 mg), 1일 3~4회 복용합니다.권장용량을 초과하여 복용하지 마십시오.연령, 증상에 따라 적절히 증감하십시오."
관절염,스코펜정400밀리그램,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에 성인은 1회 1/2정~1.5정(200~600 mg), 1일 3~4회 복용하며 1일 최고 3200 mg까지 복용할 수 있습니다. 연소성 류마티양 관절염에는 1일 체중 kg당 30-40 mg을 3~4회 분할하여 복용하며, 경증 및 중등도의 동통이나 감기에는 성인 1회 1/2정~1정(200~400 mg), 1일 3~4회 복용합니다.11~14세는 1회 200~250 mg, 7~10세는 1회 150~-200 mg, 3~6세는 1회 100~150 mg, 1~ 2세는 1회 50~100 mg을 1일 3~4회 경구투여합니다.체중이 30 kg 미만인 어린이는 1일량이 500 mg을 초과해서는 안되며 공복시 복용은 피하는 것이 바람직합니다.권장용량을 초과하여 복용하지 마십시오."
관절염,이부펜200밀리그람정,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","성인은 류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에는 1회 1~3정(200~600 mg) 1일 3~4회 1일 최고 16정(3,200 mg)까지 복용할 수 있으며, 연소성 류마티양 관절염에는 1일 체중 kg당 30~40 mg을 3~4회 분할 복용, 경증 및 중등도의 동통이나 감기에는 성인 1회 1~2정(200~400 mg) 1일 3~4회 복용합니다."
관절염,이텍스이부프로펜정400mg,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에 성인은 1회 1/2정~1.5정(200~600 mg), 1일 3~4회 복용하며 1일 최고 3200 mg까지 복용할 수 있습니다. 연소성 류마티양 관절염에는 1일 체중 kg당 30-40 mg을 3~4회 분할하여 복용하며, 경증 및 중등도의 동통이나 감기에는 성인 1회 1/2정~1정(200~400 mg), 1일 3~4회 복용합니다.11~14세는 1회 200~250 mg, 7~10세는 1회 150~-200 mg, 3~6세는 1회 100~150 mg, 1~ 2세는 1회 50~100 mg을 1일 3~4회 경구투여합니다.체중이 30 kg 미만인 어린이는 1일량이 500 mg을 초과해서는 안되며 공복시 복용은 피하는 것이 바람직합니다.권장용량을 초과하여 복용하지 마십시오."
관절염,바이겔크림,"이 약은 퇴행성관절염(골관절염), 어깨관절주위염, 건ㆍ건초염, 건주위염, 상완골상과염(테니스 엘보우 등), 근육통, 외상후의 종창ㆍ동통의 진통ㆍ소염에 사용합니다.",증상에 따라 적당량을 1일 수회 환부에 바르고 잘 스며들도록 가볍게 문지릅니다.
관절염,어린이부루펜시럽,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","11~14세는 1회 200~250 mg (10~13 mL), 7~10세는 1회 150~200 mg (8~10 mL), 3~6세는 1회 100~150 mg (5~8 mL), 1~ 2세는 1회 50~100 mg (3~5 mL)을 1일 3~4회 복용합니다.체중이 30 kg 미만인 어린이는 1일량이 500 mg (25 mL)을 초과해서는 안되며 공복시 투여는 피하는 것이 바람직합니다."
관절염,캐롤시럽,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","11~14세는 1회 200~250 mg (10~13 mL), 7~10세는 1회 150~200 mg (8~10 mL), 3~6세는 1회 100~150 mg (5~8 mL), 1~ 2세는 1회 50~100 mg (3~5 mL)을 1일 3~4회 복용합니다.체중이 30 kg 미만인 어린이는 1일량이 500 mg (25 mL)을 초과해서는 안되며 공복시 투여는 피하는 것이 바람직합니다."
관절,에어신신파스,"이 약은 삠, 타박상, 근육통, 관절통, 골절통, 요(허리)통, 어깨결림, 신경통, 류마티스통증, 피부 가려움, 벌레 물린데, 동창(언 상처)의 진통·소염(항염)에 사용합니다.",수회(여러 차례) 환부(질환 부위)에 적당량을 뿌립니다.
관절,판콜에이내복액,"이 약은 감기의 여러 증상(콧물, 코막힘, 재채기, 인후(목구멍)통, 기침, 가래, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통)의 완화에 사용합니다.","성인 1회 1병(30 mL), 1일 3회 식후 30분에 복용합니다."
관절,아로나민골드정,"이 약은 육체피로, 임신ㆍ수유기, 병중ㆍ병후(병을 앓는 동안이나 회복 후)의 체력 저하 시, 노년기(간유, 비타민 D, E 함유시)의 비타민 B1, B2, B6, E, C의 보급과 신경통, 근육통, 관절통(요통, 어깨결림 등) 증상의 완화, 각기, 눈의 피로에 사용합니다.","성인은 1회 1정씩, 1일 2회 복용합니다."
관절,뇌선,"이 약은 두통, 치통, 발치후의 동통, 인후통, 귀의통증, 관절통, 신경통, 요통, 근육통, 견통, 타박통, 골절통, 염좌통, 월경통(생리통), 외상통의 진통, 오한, 발열시의 해열에 사용합니다.","성인 1회 1포, 1일 3회를 한도로 하고 공복시를 피하여 복용합니다.복용간격은 4시간 이상으로 합니다."
관절,낙센정,"이 약은 류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 건염(힘줄염), 급성통풍, 월경곤란증과 활액(윤활)낭염, 골격근장애(삠, 타박상, 상처, 허리통증), 수술후 통증, 편두통, 발치(이를 뽑음)후 통증에 사용합니다.","류마티양 관절염, 골관절염, 강직성 척추염에 성인은 1회 1~2정(250~500 mg) 1일 2회(12시간마다), 급성통풍에 성인은 초회량(처음 복용량)으로 3정(750 mg) 복용하고 발작이 없어질 때까지 8시간 간격으로 1정(250 mg)을 복용, 골격근장애, 수술후 동통(통증), 발치(이를 뽑음)후 동통(통증), 월경곤란증, 건염(힘줄염), 활액(윤활)낭염에 성인은 초회량(처음 복용량)으로 2정(500 mg)을 복용한 후 6~8시간 간격으로 1정(250 mg)씩 복용하고 1일 총용량이 5정(1250 mg)을 초과하지 않도록 합니다.편두통에 성인은 초회량(처음 복용량)으로 3정(750 mg)을 복용하고 필요하면 1일 1~2정(250-500 mg)을 더 투여할 수 있으며 초회량(처음 복용량)의 투여 30분 후에 투여합니다. 1일 총용량이 5정(1250 mg)을 초과하지 않도록 합니다."
관절,부루펜정200밀리그램,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","성인은 류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에는 1회 1~3정(200~600 mg) 1일 3~4회 1일 최고 16정(3,200 mg)까지 복용할 수 있으며, 연소성 류마티양 관절염에는 1일 체중 kg당 30~40 mg을 3~4회 분할 복용, 경증 및 중등도의 동통이나 감기에는 성인 1회 1~2정(200~400 mg) 1일 3~4회 복용합니다."
관절,게보린정,"이 약은 두통, 치통, 발치(이를 뽑음)후 동통(통증), 인후(목구멍)통, 귀의 통증, 관절통, 신경통, 요(허리)통, 근육통, 견통(어깨통증), 타박통, 골절통, 염좌통(삔 통증), 월경통(생리통), 외상(상처)통의 진통과 오한(춥고 떨리는 증상), 발열시의 해열에 사용합니다.",성인은 1회 1정 1일 3회까지 공복시를 피해 복용합니다.복용간격은 4시간 이상으로 합니다.이 약은 원칙적으로 단기간 복용합니다.
관절,녹십자제놀카타플라스마,"이 약은 삠, 타박상, 근육통, 관절통, 골절통, 요(허리)통, 어깨결림, 신경통, 류마티스통증의 진통ㆍ소염(항염)에 사용합니다.",1일 1~2회 환부(질환 부위)에 붙입니다.
관절,아나프록스정,"이 약은 류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 건염(힘줄염), 급성통풍, 월경곤란증과 활액(윤활)낭염, 골격근장애(염좌(삠), 좌상(타박상), 외상(상처), 요천통(허리통증)), 수술후 동통(통증), 편두통, 발치(이를 뽑음)후 동통(통증)에 사용합니다.","성인은 류마티양 관절염, 골관절염, 강직성 척추염에는 1회 1~2정(275~550 mg) 1일 2회(12시간마다) 복용, 급성통풍에는 초회량(처음 복용량)으로 3정(825 mg) 복용하고 발작이 소실(없어짐)될 때까지 8시간 간격으로 1정(275 mg)을 복용, 골격근장애, 수술후 동통(통증), 발치(이를 뽑음)후 동통(통증), 월경곤란증, 건염(힘줄염), 활액(윤활)낭염에는 초회량(처음 복용량)으로 2정(550 mg)을 복용한 후 6~8시간간격으로 1정(275 mg)씩 복용하고 1일 총용량이 5정(1,375 mg)을 초과하지 않도록 합니다. 편두통에는 초회량(처음 복용량)으로 3정(825 mg)을 복용하고 필요하면 1일 1~2정(275~550 mg)을 더 복용할 수 있으며 초회량(처음 복용량)의 복용 30분 후에 복용하고 1일 총용량이 5정(1,375 mg)을 초과하지 않도록 합니다."
관절,부루펜정400밀리그램,"이 약은 류마티양 관절염, 연소성 류마티양 관절염, 골관절염(퇴행성 관절질환), 감기로 인한 발열 및 동통, 요통, 월경곤란증, 수술후 동통과 강직성 척추염, 두통, 치통, 근육통, 신경통, 급성통풍, 건선성 관절염, 연조직손상(염좌, 좌상), 비관절 류마티스질환(건염, 건초염, 활액낭염)에 사용합니다.","류마티양 관절염, 골관절염, 강직성 척추염, 연조직손상, 비관절 류마티스질환, 급성통풍, 건선성 관절염에 성인은 1회 1/2정~1.5정(200~600 mg), 1일 3~4회 복용하며 1일 최고 3200 mg까지 복용할 수 있습니다. 연소성 류마티양 관절염에는 1일 체중 kg당 30-40 mg을 3~4회 분할하여 복용하며, 경증 및 중등도의 동통이나 감기에는 성인 1회 1/2정~1정(200~400 mg), 1일 3~4회 복용합니다.권장용량을 초과하여 복용하지 마십시오.연령, 증상에 따라 적절히 증감하십시오."
과식,활명수,"이 약은 식욕감퇴(식욕부진), 위부팽만감, 소화불량, 과식, 체함, 구역, 구토에 사용합니다.","만 15세 이상 및 성인은 1회 1병(75 mL), 만 11세이상~만 15세미만은 1회 2/3병(50 mL), 만 8세 이상~만 11세 미만은 1회 1/2병(37.5 mL), 만 5세 이상~만 8세 미만은 1회 1/3병(25 mL), 만 3세 이상~만 5세 미만은 1회 1/4병(18.75 mL), 만 1세 이상~만 3세 미만은 1회 1/5병(15 mL), 1일 3회 식후에 복용합니다."
